listing_id,category,location,seller_type,posted_days_ago,title,description,price_aed,is_suspicious,suspicious_reason
2186,Electronics,Downtown Dubai,individual,9,LG Model X 256GB - with box,Fair. No issues. Can meet in Downtown Dubai.,812,0,
2156,Apartments,Al Barsha,individual,6,3BR apartment in Al Barsha - Furnished,3 bedroom apartment in Al Barsha. Furnished. Ready to move. Family building.,17190,0,
3453,Jobs,Ajman,individual,20,GENUINE 💯 OTHER MODEL Y FOR SALE - FAIR,Fair. No issues. Can meet in Ajman.,0,1,spam_title_caps
2246,Services,JLT,business,29,Other Model Z 128GB - with box,Good condition. No issues. Can meet in JLT.,1501,0,
3448,Apartments,Abu Dhabi,business,5,URGENT SALE 😱 1BR APARTMENT IN ABU DHABI - SEMI-FURNISHED,1 bedroom apartment in Abu Dhabi. Semi-furnished. Ready to move. Family building. Contact WhatsApp +971573149929,15752,1,phone_in_description|spam_title_caps
1934,Apartments,JLT,individual,10,3 bedroom apartment for rent in JLT,3 bedroom apartment in JLT. Unfurnished. Ready to move. Family building.,7999,0,
2209,Electronics,Bur Dubai,business,7,JBL Model X 128GB - with box,Good condition. No issues. Can meet in Bur Dubai.,2397,0,
2065,Electronics,Al Barsha,individual,26,Samsung S22 for sale - Fair,Fair. No issues. Can meet in Al Barsha.,3305,0,
2716,Fashion,Al Barsha,individual,24,H&M Model X 64GB Like New,Like New. No issues. Can meet in Al Barsha.,216,0,
1108,Electronics,Downtown Dubai,individual,3,LG Model Z 256GB Good condition,Good condition. No issues. Can meet in Downtown Dubai.,576,0,
2062,Mobiles,JLT,business,23,OnePlus Model X 512GB - with box,Fair. No issues. Can meet in JLT.,2583,0,
1568,Cars,Sharjah,business,9,2008 BMW 3 Series - 218402km,Fair. Well maintained. Service history available. Located in Sharjah.,140633,0,
2167,Services,Al Barsha,individual,16,Generic Model X 128GB - with box,Good condition. No issues. Can meet in Al Barsha.,292,0,
2174,Electronics,Sharjah,individual,30,JBL Model Y 256GB - with box,Like New. No issues. Can meet in Sharjah.,3893,0,
2588,Apartments,Business Bay,business,13,2BR apartment in Business Bay - Semi-furnished,2 bedroom apartment in Business Bay. Semi-furnished. Ready to move. Family building.,12500,0,
2507,Fashion,Deira,individual,26,H&M Model X 256GB Fair,Fair. No issues. Can meet in Deira.,850,0,
2492,Mobiles,Al Barsha,individual,28,OnePlus Model X for sale - New,New. No issues. Can meet in Al Barsha.,2402,0,
1890,Cars,Ajman,individual,13,2013 BMW X5 - 229728km,Used. Well maintained. Service history available. Located in Ajman.,136134,0,
1947,Bikes,Sharjah,business,15,Kawasaki Model Z 64GB Fair,Fair. No issues. Can meet in Sharjah.,7493,0,
2048,Fashion,Abu Dhabi,individual,16,Nike Model X 64GB New,New. No issues. Can meet in Abu Dhabi.,320,0,
3057,Mobiles,Al Barsha,individual,1,Apple iPhone 13 64GB - with box,Good condition. No issues. Can meet in Al Barsha. Contact WhatsApp +971539936187 Email: barnesbrandy@outlook.com urgent urgent urgent urgent urgent urgent urgent urgent urgent urgent,1487,1,email_in_description|new_listing_fast_post|phone_in_description|repeated_words
1884,Electronics,Business Bay,business,22,Sony Model X for sale - Good condition,Good condition. No issues. Can meet in Business Bay.,1265,0,
1143,Mobiles,Business Bay,business,8,Xiaomi Model X 128GB Used,Used. No issues. Can meet in Business Bay.,2819,0,
3452,Furniture,Al Barsha,individual,25,Office chair - barely used,Office chair in Good condition. Pickup from Al Barsha. Contact WhatsApp +971522331262 Email: christina87@outlook.com offer offer offer offer offer offer offer offer offer offer,1433,1,email_in_description|phone_in_description|repeated_words
1850,Cars,Downtown Dubai,individual,1,2018 Kia Model Y - 168933km,Good condition. Well maintained. Service history available. Located in Downtown Dubai.,127275,0,
1717,Jobs,Deira,individual,24,Generic Model X 128GB - with box,Used. No issues. Can meet in Deira.,0,0,
3371,Mobiles,Business Bay,individual,11,PROMOTION 📞 XIAOMI MODEL Y 64GB - WITH BOX,Good condition. No issues. Can meet in Business Bay. Contact WhatsApp +971543223226,1092,1,phone_in_description|spam_title_caps
1264,Bikes,Abu Dhabi,business,20,Suzuki Model Y for sale - Used,Used. No issues. Can meet in Abu Dhabi.,3531,0,
1075,Apartments,Sharjah,business,20,3BR apartment in Sharjah - Furnished,3 bedroom apartment in Sharjah. Furnished. Ready to move. Family building.,13834,0,
1395,Laptops,Al Barsha,business,28,Lenovo laptop 32GB/1024GB - Used,Used. Battery good. Includes charger. Available in Al Barsha.,1006,0,
3117,Bikes,Downtown Dubai,business,13,CHEAP 📞 YAMAHA MODEL Y 512GB - WITH BOX,Like New. No issues. Can meet in Downtown Dubai. Email: amydavenport@outlook.com,7078,1,email_in_description|spam_title_caps
3335,Laptops,Deira,business,6,GUARANTEED ✅ DELL LAPTOP 32GB/1024GB - USED,Used. Battery good. Includes charger. Available in Deira. offer offer offer offer offer offer offer offer,1947,1,repeated_words|spam_title_caps
1396,Cars,Bur Dubai,individual,12,Honda Model Z 2020 - Fair,Fair. Well maintained. Service history available. Located in Bur Dubai.,94899,0,
2365,Fashion,Dubai Marina,business,27,H&M Model Y for sale - Fair,Fair. No issues. Can meet in Dubai Marina.,1356,0,
3077,Apartments,Ajman,individual,8,WHATSAPP ✅ 3 BEDROOM APARTMENT FOR RENT IN AJMAN,3 bedroom apartment in Ajman. Semi-furnished. Ready to move. Family building. Contact WhatsApp +971504493756 cheap cheap cheap cheap cheap cheap cheap,2799,1,phone_in_description|price_too_low|repeated_words|spam_title_caps
2903,Fashion,Downtown Dubai,business,13,GUARANTEED 😱 NIKE MODEL Y FOR SALE - GOOD CONDITION,Good condition. No issues. Can meet in Downtown Dubai. Contact WhatsApp +971559221327 original original original original original original original original original original original original,361,1,phone_in_description|repeated_words|spam_title_caps
1595,Apartments,Ajman,individual,29,1BR apartment in Ajman - Semi-furnished,1 bedroom apartment in Ajman. Semi-furnished. Ready to move. Family building.,10219,0,
2296,Laptops,Abu Dhabi,business,14,HP laptop 16GB/256GB - Used,Used. Battery good. Includes charger. Available in Abu Dhabi.,2691,0,
2821,Mobiles,Downtown Dubai,individual,19,FREE DELIVERY 🔥 ONEPLUS MODEL X 512GB - WITH BOX,Fair. No issues. Can meet in Downtown Dubai. Email: gabriellecameron@gmail.com,234,1,email_in_description|price_too_low|spam_title_caps
1872,Jobs,Downtown Dubai,individual,11,Other Model X for sale - Like New,Like New. No issues. Can meet in Downtown Dubai.,0,0,
2548,Mobiles,Al Barsha,individual,3,Google Model X for sale - New,New. No issues. Can meet in Al Barsha.,2075,0,
1036,Furniture,Bur Dubai,individual,19,Coffee table for sale - Used,Coffee table in Used. Pickup from Bur Dubai.,2170,0,
3273,Furniture,Downtown Dubai,individual,25,Bed frame - Fair,Bed frame in Fair. Pickup from Downtown Dubai.,1424,1,
3123,Mobiles,Bur Dubai,individual,0,BEST PRICE ✅ XIAOMI MODEL Y 512GB - WITH BOX,New. No issues. Can meet in Bur Dubai. sale sale sale sale sale sale sale,2766,1,new_listing_fast_post|repeated_words|spam_title_caps
1977,Mobiles,Ajman,individual,3,Apple iPhone 12 128GB Used,Used. No issues. Can meet in Ajman.,3250,0,
2571,Fashion,Al Barsha,individual,14,Nike Model Z 128GB Good condition,Good condition. No issues. Can meet in Al Barsha.,681,0,
2122,Cars,Dubai Marina,business,4,2010 Toyota Camry - 18270km,Like New. Well maintained. Service history available. Located in Dubai Marina.,117181,0,
2892,Fashion,Downtown Dubai,individual,1,100% ORIGINAL ⚡ H&M MODEL Z 256GB - WITH BOX,New. No issues. Can meet in Downtown Dubai. sale sale sale sale sale sale sale sale sale,800,1,new_listing_fast_post|repeated_words|spam_title_caps
1675,Furniture,Ajman,individual,8,Wardrobe - Good condition,Wardrobe in Good condition. Pickup from Ajman.,2788,0,
1728,Cars,Downtown Dubai,business,5,2008 Kia Model Z - 240544km,Good condition. Well maintained. Service history available. Located in Downtown Dubai.,26533,0,
1412,Services,Downtown Dubai,individual,12,Generic Model Y 128GB - with box,Fair. No issues. Can meet in Downtown Dubai.,1144,0,
2516,Jobs,Deira,business,27,Other Model X for sale - Good condition,Good condition. No issues. Can meet in Deira.,0,0,
2649,Apartments,Ajman,business,8,4 bedroom apartment for rent in Ajman,4 bedroom apartment in Ajman. Furnished. Ready to move. Family building.,7175,0,
1825,Fashion,Sharjah,individual,29,H&M Model X for sale - Used,Used. No issues. Can meet in Sharjah.,302,0,
1616,Furniture,Ajman,individual,29,TV unit - barely used,TV unit in Fair. Pickup from Ajman.,1950,0,
1114,Apartments,Downtown Dubai,business,18,3 bedroom apartment for rent in Downtown Dubai,3 bedroom apartment in Downtown Dubai. Furnished. Ready to move. Family building.,8984,0,
1417,Laptops,Bur Dubai,individual,13,HP Pavilion for sale - Like New,Like New. Battery good. Includes charger. Available in Bur Dubai.,4448,0,
2625,Furniture,Al Barsha,business,23,Bed frame - Like New,Bed frame in Like New. Pickup from Al Barsha.,172,0,
3450,Laptops,Downtown Dubai,individual,0,LIMITED OFFER ✅ HP ELITEBOOK FOR SALE - GOOD CONDITION,Good condition. Battery good. Includes charger. Available in Downtown Dubai. Email: jessicasheppard@outlook.com,6126,1,email_in_description|new_listing_fast_post|spam_title_caps
1089,Furniture,Sharjah,business,3,Office chair - barely used,Office chair in Used. Pickup from Sharjah.,2311,0,
3082,Laptops,Downtown Dubai,business,8,GUARANTEED 🚨 ASUS ROG FOR SALE - NEW,New. Battery good. Includes charger. Available in Downtown Dubai. Contact WhatsApp +971503821467 Email: sarah12@gmail.com,981,1,email_in_description|phone_in_description|price_too_low|spam_title_caps
1753,Electronics,Ajman,business,24,Sony Model Y for sale - New,New. No issues. Can meet in Ajman.,1632,0,
2630,Electronics,Sharjah,individual,12,LG Model Y for sale - Used,Used. No issues. Can meet in Sharjah.,2220,0,
1011,Services,Ajman,business,12,Generic Model Z 512GB Like New,Like New. No issues. Can meet in Ajman.,1597,0,
1284,Electronics,Al Barsha,individual,17,Bose Model Y 512GB Fair,Fair. No issues. Can meet in Al Barsha.,2590,0,
2066,Cars,Al Barsha,business,3,Honda Model X 2017 - Like New,Like New. Well maintained. Service history available. Located in Al Barsha.,84951,0,
2191,Furniture,Bur Dubai,business,10,TV unit for sale - Good condition,TV unit in Good condition. Pickup from Bur Dubai.,2122,0,
2440,Jobs,Abu Dhabi,business,11,Generic Model Z 512GB Good condition,Good condition. No issues. Can meet in Abu Dhabi.,0,0,
3337,Mobiles,JLT,individual,1,FREE DELIVERY 😱 SAMSUNG NOTE 20 64GB GOOD CONDITION,Good condition. No issues. Can meet in JLT.,2564,1,spam_title_caps
3409,Cars,Downtown Dubai,individual,30,URGENT SALE 😱 BMW 3 SERIES 2008 - FAIR,Fair. Well maintained. Service history available. Located in Downtown Dubai. Contact WhatsApp +971589775520,61530,1,phone_in_description|spam_title_caps
3257,Apartments,Business Bay,individual,11,BEST PRICE 📞 4 BEDROOM APARTMENT FOR RENT IN BUSINESS BAY,4 bedroom apartment in Business Bay. Unfurnished. Ready to move. Family building. Contact WhatsApp +971505857226 Email: jennifercruz@yahoo.com,1401,1,email_in_description|phone_in_description|price_too_low|spam_title_caps
2568,Services,Bur Dubai,business,17,Other Model X for sale - Used,Used. No issues. Can meet in Bur Dubai.,1735,0,
3143,Laptops,Downtown Dubai,business,6,NO SCAM ✅ DELL INSPIRON 8GB RAM 256GB SSD - LIKE NEW,Like New. Battery good. Includes charger. Available in Downtown Dubai.,2940,1,spam_title_caps
2687,Cars,Ajman,individual,18,2021 Mercedes Model Y - 20383km,Good condition. Well maintained. Service history available. Located in Ajman.,145671,0,
1851,Bikes,Ajman,business,25,Honda Model X 128GB Used,Used. No issues. Can meet in Ajman.,8797,0,
1895,Mobiles,Ajman,business,20,Apple iPhone 13 128GB - with box,Fair. No issues. Can meet in Ajman.,2719,0,
1496,Laptops,Bur Dubai,individual,6,HP Envy 32GB RAM 1024GB SSD - Like New,Like New. Battery good. Includes charger. Available in Bur Dubai.,6115,0,
2782,Furniture,Sharjah,business,30,100% ORIGINAL 🎉 DINING TABLE FOR SALE - USED,Dining table in Used. Pickup from Sharjah. Contact WhatsApp +971589551308 urgent urgent urgent urgent urgent urgent urgent urgent urgent urgent,646,1,phone_in_description|repeated_words|spam_title_caps
1335,Cars,Sharjah,individual,30,2008 Honda Model X 83730km - New,New. Well maintained. Service history available. Located in Sharjah.,18440,0,
1515,Cars,Sharjah,individual,14,2017 Kia Model Z 66051km - Like New,Like New. Well maintained. Service history available. Located in Sharjah.,165159,0,
2348,Fashion,Al Barsha,business,16,H&M Model X 256GB - with box,Good condition. No issues. Can meet in Al Barsha.,307,0,
2015,Mobiles,Downtown Dubai,business,19,OnePlus Model Y for sale - Good condition,Good condition. No issues. Can meet in Downtown Dubai.,2018,0,
3431,Furniture,JLT,individual,0,Coffee table - Like New,Coffee table in Like New. Pickup from JLT.,1563,1,
2781,Apartments,Downtown Dubai,business,3,2BHK in Downtown Dubai | Semi-furnished,2 bedroom apartment in Downtown Dubai. Semi-furnished. Ready to move. Family building.,1833,1,price_too_low
2785,Jobs,JLT,business,12,Generic Model X 256GB Fair,Fair. No issues. Can meet in JLT. Contact WhatsApp +971539933632 sale sale sale sale sale,0,1,phone_in_description|repeated_words
3070,Fashion,Bur Dubai,individual,3,Zara Model Z 512GB Like New,Like New. No issues. Can meet in Bur Dubai. Email: khowell@yahoo.com,1232,1,email_in_description
1356,Electronics,Abu Dhabi,individual,11,Samsung Note 20 256GB Good condition,Good condition. No issues. Can meet in Abu Dhabi.,940,0,
3378,Jobs,Bur Dubai,individual,20,URGENT SALE 💯 GENERIC MODEL X 512GB - WITH BOX,Fair. No issues. Can meet in Bur Dubai.,0,1,spam_title_caps
2312,Laptops,Abu Dhabi,individual,25,Lenovo laptop 16GB/256GB - New,New. Battery good. Includes charger. Available in Abu Dhabi.,5378,0,
2635,Services,Abu Dhabi,business,5,Generic Model Y for sale - Used,Used. No issues. Can meet in Abu Dhabi.,455,0,
1550,Mobiles,Downtown Dubai,business,25,Samsung S22 256GB Fair,Fair. No issues. Can meet in Downtown Dubai.,2186,0,
2227,Services,JLT,business,28,Other Model X 512GB - with box,Used. No issues. Can meet in JLT.,1843,0,
3230,Jobs,JLT,business,21,LIMITED OFFER 📞 OTHER MODEL Z 256GB - WITH BOX,New. No issues. Can meet in JLT. Contact WhatsApp +971583166549 sale sale sale sale sale sale sale sale sale sale sale,0,1,phone_in_description|repeated_words|spam_title_caps
1957,Laptops,Ajman,business,25,Apple laptop 16GB/256GB - Good condition,Good condition. Battery good. Includes charger. Available in Ajman.,6417,0,
2773,Fashion,Ajman,individual,27,Nike Model X for sale - Used,Used. No issues. Can meet in Ajman. Contact WhatsApp +971532322696 Email: susanrogers@yahoo.com sale sale sale sale sale sale,681,1,email_in_description|phone_in_description|repeated_words
2008,Electronics,Ajman,business,24,Samsung S23 Ultra 512GB - with box,Like New. No issues. Can meet in Ajman.,2723,0,
2092,Services,Sharjah,individual,21,Other Model Z 512GB - with box,Like New. No issues. Can meet in Sharjah.,1646,0,
3224,Bikes,Bur Dubai,individual,0,100% ORIGINAL 😱 HONDA MODEL Z 512GB - WITH BOX,Like New. No issues. Can meet in Bur Dubai.,14252,1,spam_title_caps
1996,Apartments,Deira,individual,13,3BR apartment in Deira - Unfurnished,3 bedroom apartment in Deira. Unfurnished. Ready to move. Family building.,12913,0,
2679,Mobiles,Sharjah,individual,24,Xiaomi Model Z 64GB Good condition,Good condition. No issues. Can meet in Sharjah.,1505,0,
1153,Jobs,JLT,individual,13,Other Model Z 512GB - with box,Like New. No issues. Can meet in JLT.,0,0,
1580,Laptops,Bur Dubai,business,11,Lenovo laptop 32GB/256GB - Good condition,Good condition. Battery good. Includes charger. Available in Bur Dubai.,5580,0,
2470,Services,Downtown Dubai,business,12,Generic Model Z 256GB New,New. No issues. Can meet in Downtown Dubai.,1208,0,
1703,Bikes,Ajman,individual,1,Yamaha Model X for sale - Like New,Like New. No issues. Can meet in Ajman.,3488,0,
2212,Cars,Business Bay,business,10,2021 Toyota Land Cruiser 102570km - Like New,Like New. Well maintained. Service history available. Located in Business Bay.,54534,0,
1896,Fashion,Dubai Marina,individual,30,Nike Model X 128GB Good condition,Good condition. No issues. Can meet in Dubai Marina.,593,0,
1487,Mobiles,Ajman,business,18,Samsung S22 256GB - with box,Fair. No issues. Can meet in Ajman.,4161,0,
1559,Electronics,Abu Dhabi,individual,21,JBL Model Z for sale - Good condition,Good condition. No issues. Can meet in Abu Dhabi.,1499,0,
2141,Electronics,Ajman,individual,15,Samsung Note 20 512GB - with box,Used. No issues. Can meet in Ajman.,1256,0,
2119,Electronics,Dubai Marina,business,29,LG Model Y 512GB Used,Used. No issues. Can meet in Dubai Marina.,4717,0,
1512,Cars,JLT,business,6,Honda Model Z 2009 - Used,Used. Well maintained. Service history available. Located in JLT.,174691,0,
1633,Fashion,Deira,business,22,Nike Model X for sale - Like New,Like New. No issues. Can meet in Deira.,1310,0,
